; TODO add documenation
; commit 1a48da31925b0dd
; date Tue Nov 11 12:03:20 2025
; UNITS:, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Gg, Gg, Gg, Gg, Tg N, W/m2, W/m2, Gg, Gg, Gg
Date,CCl4_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC11_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4N,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC4310_emissions,N2O_natural_emissions,RF_albedo,SV,halon1211_emissions,halon1301_emissions,halon2402_emissions
1927,13.691728,0,0,0,0,0,105.65063,0,4305.3352,238.41098888932092,0,0,0,0,10.178742297030276,-0.121672518900701,0.187915087386083,0.007723268,0,0
1928,16.914307,0.020814729,0,0,0,0,105.59392,0,4302.3537,237.37152892189826,0,0,0,0,10.169591033335305,-0.122941619410933,0.163268495059621,0.007723269,0,0
1929,19.38339,0.33502494,0,0,0,0,105.60372,0,4297.9849,235.66286564159336,0,0,0,0,10.098517916427058,-0.124210719921164,0.00845943629932793,0.007723266,0,0
1930,20.571834,1.1701026,0,0,0,0,105.91829,0,4287.8382,238.12529009209982,0,0,0,0,10.031671865692212,-0.125479821569003,0.179911958227914,0.007723273,0,0
1931,21.232329,1.6600329,0,0,0,0,106.6887,0,4282.6938,238.12386239191014,0,0,0,0,10.127229391188587,-0.126748923435628,0.186915284196895,0.007723259,0,0
1932,23.837144,1.6167368,0,0,0,0,107.41813,0,4276.7559,238.41312792179048,0,0,0.005764349,0,10.07434328167624,-0.128018025302253,0.0425426207362229,0.007723289,0,0
1933,28.120028,1.6336582,0,0,0,0,108.09758,0,4271.2585,237.67143732647165,0,0,0.14482802,0,10.042482149038523,-0.129287127168878,0.150370914896067,0.007723222,0,0
1934,34.519287,1.6505883,0,0,0,0,108.91202,0,4272.3774,236.2204303843105,0,0,0.60639434,0,10.015124483669863,-0.130556229035503,0.18613128672545,0.007723374,0,0
1935,40.132859,1.6675173,0,0,0,0,109.70014,0,4272.1486,235.7025036092036,0,0,0.97427321,0,10.023749168851683,-0.131825330902128,0.185863534512047,0.007723023,0,0
1936,42.33712,1.6844464,0,0,0,0,110.56758,0,4275.9063,235.3989673282249,0,0,1.0455299,0,9.983750422323864,-0.133094432768753,0.185592517547358,0.007723846,0,0
1937,44.188471,1.7013755,0.006390022,0,0,0,111.3625,0,4275.9946,233.03034472865937,0,0,1.1131878,0,9.92877756697617,-0.134363534635378,0.18531825783388,0.00772185,0,0
1938,49.06474,1.7183047,0.1328808,0,0,0,112.0603,0,4271.2734,234.01613196763358,0,0,1.185033,0,9.92497529335208,-0.135632636502003,0.18504073651233,0.007728553,0,0
1939,56.683054,1.7352338,0.68779311,0,0,0,112.8293,0,4270.1197,230.52947438437616,0,0,1.2571398,0,9.823014851380105,-0.136901738368628,0.184759910625454,0.11813875,0,0
1940,67.980741,1.7521629,1.4928916,0,0,0,113.75015,0,4276.3916,230.70327141832183,0,0,1.3304594,0,9.807106695361773,-0.137936900080745,0.184475833957132,0.21814961,0,0
1941,81.740279,1.769092,2.2339929,0,0,0,114.54353,0,4282.9257,232.21813680485374,0,0,1.4028748,0,9.77512125196747,-0.138601661584394,0.184188586484689,0.1951164,0,0
1942,95.021136,1.7860212,2.976471,0,0,0.19841173,115.26991,0,4303.7401,230.41123069302685,0,0,1.4745564,0,9.736643535236984,-0.139266423088044,0.183898094167981,0.16898031,0,0
1943,89.521615,1.8029502,3.7199961,0,0.056451758,4.3053247,116.04761,0,4331.4951,228.30697443247195,0,0,1.5467027,0,9.660153248709245,-0.139931184591693,0.183604376215536,0.14684461,0,0
1944,72.694302,1.8198794,4.4638059,0,0.97266311,16.545617,116.85265,0,4354.745,233.68095021631203,0,0,1.6191675,0,9.612820377662253,-0.140595946095342,0.183307381986689,0.11439264,0,0
1945,68.369262,1.8368084,5.2077233,0,3.4593405,24.846154,117.6118,0,4376.5008,236.310765695462,0,0,1.69101,0,9.596371382733288,-0.141260707598991,0.183007128943738,0.080798572,0,0
1946,74.717234,1.8537378,5.9856104,0,4.9404679,24.839378,118.39896,0,4399.6117,235.87317635730486,0,0,1.7631908,0,9.57290698664233,-0.14192546910264,0.182703594734941,0.064300427,0,0
1947,84.081746,1.8706665,6.4443541,0,4.8390374,24.982371,119.2973,0,4428.0553,234.75517738804646,0,0,1.8372679,0,9.562219280162669,-0.142590230606289,0.182396816380371,0.046731228,0,0
1948,90.670686,1.8875961,6.6649072,0,4.8563661,24.987103,120.08364,0,4451.0369,227.26008786422832,0,0,1.966277,0,9.445682914689849,-0.143254992109938,0.182086799118716,0.020169381,0,0
1949,91.962416,1.8955033,7.1640705,0,5.561141,27.295461,120.70601,0,4466.7618,223.42022556351526,0,0,1.6426278,0,9.44256251486085,-0.143919753613587,0.181773501738954,-0.001578436,0,0
1950,78.580053,1.9897329,7.4706053,0,8.1460574,32.673745,121.62274,0,4499.2896,216.20646775847433,0,0,1.0661465,0,9.379446346556389,-0.144584515117236,0.181456963356633,2.43e-4,0,0
1951,70.47669,2.1685287,7.5542237,0,12.050138,36.815853,122.51807,0.014330518,4529.1876,217.0815599275947,0,0,1.0527789,0,9.308905569975993,-0.147107688730593,0.181137118662756,0.001166432,0,0
1952,76.508762,2.4120426,7.6734014,0,16.078842,40.441283,123.26435,0.21725302,4558.7052,220.51797179610838,0,0,1.4414744,0,9.3177079896321,-0.149759206819349,0.180814010963824,-0.002030065,0,0
1953,81.681224,2.8478934,7.7034458,0,20.201055,45.581432,124.06078,1.3575508,4600.7084,224.06592702811483,0,0,2.100408,0,9.218809586437429,-0.152410724908104,0.180487675184433,-2.28e-4,0,0
1954,86.86347,3.2763156,7.760213,0,25.212381,51.892411,124.75392,3.6198833,4629.2231,228.47246305417292,0,0,2.8888848,0,9.193498585346097,-0.155062242996859,0.180158046364833,-0.004070821,0,0
1955,91.980019,3.6788015,7.6370702,0,30.727319,59.871881,125.74327,6.4848679,4666.3367,230.49802052384734,0,0,3.5564777,0,9.115824314683511,-0.157713761085614,0.179825169208508,0.001049355,0,0
1956,97.008491,4.2759912,7.5430316,0,33.546756,66.950489,126.58168,9.1561662,4699.2729,231.62590722934087,0,0,4.5322658,0,9.06444849021561,-0.160365279174369,0.17948900634614,0.006640162,0,0
1957,102.11597,4.9612019,7.3765313,0,32.871446,72.204141,127.41838,11.488509,4733.2024,224.76477728484568,0,0,5.9875108,0,8.961485917388364,-0.163016797263124,0.179149520757657,0.004342369,0,0
1958,107.206,5.6330503,6.9087313,0,34.746284,80.925329,128.42262,14.781202,4771.3965,218.52679618634568,0,0,7.120204,0,9.040970838638676,-0.165668315351879,0.178806754003327,0.002605294,1.53e-5,1.55e-4
1959,112.29185,6.3880226,6.8760458,0,43.506257,93.983467,129.47587,18.063698,4808.726,209.76542414313593,0,0,8.0253807,0,8.975570321897905,-0.168319833440634,0.178460756723818,8.68e-4,1.22e-4,0.001246036
1960,117.2597,7.3201718,7.2392631,0,56.281481,107.5417,130.53321,21.750437,4847.0424,215.49878678274342,0,0,9.5885732,0,8.956354816032098,-0.169716988151799,0.178111464308623,-8.68e-4,2.31e-4,0.002375087
1961,121.58986,8.4287849,7.4514735,0.001861801,70.618557,123.80387,131.26152,27.278298,4864.0212,212.325327365577,0,0,11.884386,0,8.710337673065116,-0.170424058282732,0.174842591222424,-0.002605324,2.49e-4,0.003546415
1962,125.71015,9.6127678,7.5805279,0.045181371,86.214551,144.89716,132.4011,32.049021,4895.6486,221.58991199491757,0,0,14.500089,0,8.754457667529188,-0.171131128413666,0.0188784779161701,-0.004342521,2.53e-4,0.004920676
1963,128.88013,10.949721,7.9110854,0.24720738,101.83231,167.67883,132.99126,37.52532,4904.2354,213.4374547194729,0,0,17.280228,0,8.681733035590263,-0.1718381985446,-0.71581397153246,-0.007869931,3.52e-4,0.005972759
1964,129.76929,12.657214,8.4778946,0.46848862,116.30072,189.8766,134.07707,49.914046,4933.087,215.96298244111705,0,0,20.771971,0,8.782357595087337,-0.172545268675533,-0.620300396054935,-7.6e-4,0.001030371,0.033580017
1965,129.69213,14.528257,9.0358315,0.58010695,130.83984,213.3919,135.19804,70.507935,4953.0596,216.58059324997288,0,0,25.0603,0,8.747927623861269,-0.173252338806467,-0.292729319713961,0.015948649,0.002140689,0.11324642
1966,129.70542,16.547774,9.5008952,0.77191369,147.99606,240.15802,136.46754,94.258765,4976.4474,216.84282299026327,0,0,30.477075,0,8.726473268102803,-0.173959408937401,0.116909652307678,0.069786165,0.003103097,0.20275693
1967,129.68847,18.918172,9.9208119,1.0373000000000001,169.42177,269.58286,137.66763,116.32544,4995.4184,211.9183118747058,0,0,36.036945,0,8.759018447286026,-0.174666479068334,-0.076337447099339,0.24404072,0.003754249,0.26151045
1968,129.73308,21.713594,10.295172,1.3673824,195.13757,299.71437,139.24379,133.08156,5029.5667,215.8581359716604,0,0.009237978,40.359034,0,8.769449357614771,-0.175373549199268,0.00112099276115389,0.44305972,0.005543179,0.29037411
1969,129.76058,24.938178,10.638634,1.7120901,220.72612,327.55328,140.05867,146.61896,5026.2804,226.52730109046306,0,0.18322115,44.144508,0,8.881556290881129,-0.176080619330201,0.0748592184968779,0.55613635,0.03648951,0.30862539
1970,129.69302,28.576904,11.00827,1.8909658,245.38621,354.60102,141.52757,173.56366,5048.3132,213.31637040598827,0,0.60795801,49.037394,0,8.828288753962173,-0.176787689461135,0.07891007914399,0.64373178,0.11813403,0.34789664
1971,129.60227,32.729139,11.452529,2.1402118,276.44309,387.53989,143.1196,217.72405,5067.5026,218.19808265208738,0,0.8564576,55.790888,0,8.8674965380206,-0.177492633142571,-0.0321334103941431,0.78786166,0.2232129,0.40686343
1972,129.65777,37.465523,11.97792,2.5517628,314.22879,427.68026,144.52172,267.60333,5079.1924,210.85840821441718,0,0.87667663,61.456633,0,8.755008550552423,-0.178133664469227,0.0491196539365241,1.0951867,0.31882408,0.4721474
1973,129.79157,42.979262,12.585161,2.92937,338.0693,454.71123,146.54158,301.85553,5118.3195,209.82155458870648,0,0.82240702,65.420113,0,8.823014612280652,-0.178774695795883,0.155228830582511,1.5930673,0.39726303,0.54390644
1974,129.76026,49.247959,13.447442,3.5184015,340.6055,453.22872,147.80664,327.35544,5113.8208,219.646121885995,0,0.76119143,71.666995,0,8.772946327242112,-0.179415727122539,0.102790661213968,2.1806547,0.67241083,0.65809554
1975,129.65616,57.565811,14.538442,4.2176868,337.71465,440.16522,148.91662,384.99818,5104.4298,222.5192056147271,0,0.80304672,79.153904,0,8.8129989621859,-0.180056758449195,-0.204969016544472,2.8018363,1.2682709,0.8287437
1976,129.63321,57.24638,15.386466,4.743647,329.27602,426.10768,150.23158,475.43135,5104.2152,221.05777244292267,0,0.82394648,92.664426,0,8.69569594447911,-0.180697789775851,0.0427959312797079,3.4107057,1.8435573,0.98712807
1977,129.63647,55.875241,15.71703,5.1782548,306.11158,404.2283,152.04264,533.0325,5117.6518,222.50700000641928,0,0.93269902,109.06413,0,8.701474100798624,-0.181338821102507,0.128454013319735,3.8826089,2.1420878,1.0852977
1978,130.48849,72.245349,15.529417,5.5214166,278.45958,383.9896,153.91731,529.79652,5132.0601,228.03465825591636,0,1.277913,112.78031,0,8.671305533533786,-0.181979852429163,0.15066354843979,4.2701212,2.1599238,1.1209157
1979,128.37989,94.634628,14.991238,6.1020639,271.13342,394.80033,155.58904,518.50501,5138.651,228.63314710848567,0,1.7595655,113.22088,0,8.71782564880504,-0.182620883755819,0.147311430482242,4.6513697,2.0579417,1.1328091
1980,125.08456,120.23426,14.760861,7.2362595,276.09356,398.43779,157.04196,513.02719,5131.8984,235.99355879874082,0,2.0330453,118.29604,8.17e-5,8.758741936888578,-0.183261915082475,0.109190156973947,5.1129913,2.1545661,1.1562096
1981,126.52811,128.45086,13.920115,8.6372447,271.00597,403.07178,158.51506,516.86109,5123.4643,239.82137056075473,0,1.96562,122.37567,6.97e-4,8.900227167730453,-0.183902946409131,0.0757372745424995,6.0090215,2.4863888,1.1742814
1982,129.38621,128.57689,13.885459000000001,9.2748324,277.72577,391.79861,159.18065000000001,532.93449,5083.3728,226.27591420274337,0,1.6573364,125.26367,0.001578501,8.943046328487089,-0.18456346194048,-0.15641584008741,6.4693449,3.0131287,1.352411
1983,130.75989,150.74703,15.564841,9.057039,353.29433,385.70972,160.09109,547.19948,5047.3484,243.11160095936208,0,1.3378778,129.4055,0.002017846,9.042553537049027,-0.185305134820304,-0.677594526380252,6.0034055,3.8198142,1.378774
1984,134.9934,167.86607,17.177696,10.537606,352.61795,438.30954,162.15076,546.6524,5054.1956,236.19693844250853,0,1.2391705,137.14097,0.004307161,8.97134415929426,-0.186046807700127,-0.228907835379194,6.3412338,4.7987259,1.1329507
1985,138.44665,191.20489,18.042992,12.093107,321.80334,487.46531,164.43684,559.24581,5072.7864,237.20300264696823,0,1.4290266,148.48134,0.012966035,9.185526903511535,-0.18678848057995,-0.0117157005592695,7.6862714,5.5359652,1.1864916
1986,134.66824,226.48099,17.343175,11.156209,363.19165,561.19711,166.53505,605.54478,5079.9439,236.23963798340444,0,2.1480617,163.26271,0.028102657,9.187898246023677,-0.187530153459773,-1.46581500720068e-4,8.6199267,5.6626388,1.453026
1987,140.05915,234.71551,15.986362,11.176584,377.17492,543.59326,168.70781,636.85035,5087.8651,235.30430291098725,0.001157823,3.2631248,177.25124,0.044783508,9.211962927210507,-0.188271826339597,0.0621697560996303,9.1692428,5.2412687,1.7364871
1988,134.89421,225.34631,14.052169,12.063592,324.40759,433.01446,171.54521,645.54402,5119.7697,238.56750662422976,0.34924766,5.2661192,185.3279,0.060567348,9.2273635794687,-0.18901349921942,0.110247933596421,10.094657,4.7030971,1.770198
1989,105.50252,212.83728,10.119863,11.292045,246.46809,357.7641,174.22363000000001,713.52261,5139.3872,233.0838864896456,0.72136249,10.730464,189.56819,0.076147787,9.330861023437162,-0.189755172099243,0.142615461546976,10.904862,4.3864096,1.6702493
1990,86.426532,176.8456,7.0905085,10.591201,208.25652,333.97703,176.36773,658.40311,5137.248,235.3347797134209,1.5203264,17.768055,192.30881,0.091767095,10.941381043770118,-0.190496844979066,0.140795311715502,10.051338,4.2741531,1.7373255
1991,85.142226,120.64491,6.9542228,10.775591,159.81289,286.27307,177.30503,474.47964,5089.9323,212.41323468924512,6.9394223,22.06288,185.52075,0.10715402,9.115384416681325,-0.190962840929879,-0.414818577643435,9.6580528,4.1585749,1.6735462
1992,85.437279,74.361852,5.3089984,10.120439,106.91739,227.43518,179.3441,361.04368,5056.1355,251.17555476916937,22.26499,24.233416,194.061,0.12273589,8.499918234555519,-0.191297550525068,-1.68357674841578,10.784362,3.8127392,1.4631107
1993,84.458339,50.567396,3.463778,8.6771649,84.3251,231.9618,179.76429,256.33383,5078.4684,226.21059314011927,34.33223,22.551362,208.33854,0.13825367,7.888345251975801,-0.191632260120258,-0.817084404349278,11.612337,3.3180441,1.2514505
1994,86.05046,37.565451,4.6095776,8.163643,85.893495,238.58315,178.03958,159.08791,5003.2837,209.96419720756202,45.287421,24.423112,237.88968,0.15358509,8.313003348548289,-0.191966969715448,-0.0813850082344821,11.303115,2.9604627,1.1962062
1995,80.480245,23.473127,5.7076242,7.6747577,86.264975,210.72453,180.13151,95.783763,5016.3948,240.27539177975214,51.095458,27.59918,230.3453,0.16982122,7.786512048182999,-0.192301679310637,0.0853077211063841,11.011358,2.8923304,1.0842597
1996,75.256035,13.005309,4.6522227,5.5242189,85.278741,170.78176,183.444,59.514335,5297.7083,223.22155065266838,53.568363,26.00128,224.86947,0.23841137,9.099177015260686,-0.192636388905827,0.145692225603435,10.510994,2.8654227,0.84755661
1997,75.489912,10.398164,3.7691062,3.4559389,86.341446,160.63531,180.149,29.550907,5288.9251,181.18357005789952,55.763481,29.370536,240.5221,0.31501343,9.133382251495494,-0.192971098501017,0.166902488737416,9.8242768,2.8566852,0.76826308
1998,72.916263,12.992477,3.9615346,2.9318362,86.348141,156.67666,176.1082,23.412636,5175.5355,231.79607304466037,55.956781,28.471196,234.46613,0.38665542,8.795823093944678,-0.193305808096207,0.171092582575094,10.323837,2.701239,0.76943857
1999,72.96355,14.054175,3.9749853,3.1538842,82.703538,140.42544,168.37661,18.420173,5112.4264,241.0397018876549,58.338707,25.741051,252.31636,0.49435229,10.26587077640947,-0.193640517691396,0.17324185027932,10.262658,2.1509855,0.7706312
2000,72.651408,9.4043884,3.9867142,2.3476518,76.330076,122.76605,165.25876,19.471227,5074.2696,223.4271918743116,56.341686,25.730152,263.60627,0.57423278,10.96838607421858,-0.193975227286586,0.17458241694798,9.4801348,1.9694412,0.77151922
2001,70.656969,5.9590471,3.2771364,1.1600545,68.271466,111.64066,165.599,19.806901,5094.2258,224.70882962640758,56.368781,24.490463,261.60586,0.63867332,9.398212317729511,-0.194309936881776,0.170843036204625,8.8337936,2.3248261,0.74608572
2002,70.456674,3.1513602,2.420559,0.95011524,63.484809,101.90454,161.14055,12.302716,5096.5932,215.36038690220548,50.843174,25.156097,270.32175,0.73327062,8.73089672035887,-0.194644646476965,0.176522257562775,8.3685909,2.2797577,0.67660085
2003,69.839024,5.7693016,1.7336337,0.74505988,62.277955,97.844828,158.92828,10.122917,5113.7538,225.20045654732303,44.441172,25.070909,287.30923,0.85366012,8.819432285303101,-0.194979356072155,0.165150043379564,8.0831154,2.0262772,0.60195554
2004,66.998563,9.216749,1.4729969,0.75667708,60.966802,87.654103,156.21655,9.7469995,5141.4447,213.4749919459731,49.135801,28.554887,307.57676,0.97410928,8.667525883938389,-0.195314065667345,0.17190328933024,7.5267646,2.1192661,0.55294607
2005,63.195607,4.6297025,1.8139658,0.58070615,60.331179,71.956593,154.12291,7.5405195,5209.9819,199.89678573129098,53.955471,33.447493,329.52471,1.0845927,8.939310331073532,-0.195648775262534,0.149807853216354,6.9433284,1.8947828,0.46971744
2006,60.048081,0.6450641,1.7510311,0.58710647,63.037203,65.575271,152.41471,9.3190485,5272.2746,193.94293319288377,51.911598,36.489809,346.30497,1.1852524,9.526380486545245,-0.195983484857724,0.124554112844218,6.3118449,1.5902358,0.43579597
2007,57.257154,4.5089203,1.5545493,0.78280059,64.737513,61.623755,147.28895,9.6981304,5250.6823,225.24269594235216,49.953532,37.109679,357.26506,1.2649376,9.183828042494165,-0.196318194452914,0.121419388625819,5.7707437,1.7021554,0.59162888
2008,56.837697,8.3395339,1.9164483,0.45696793,63.060877,57.108479,144.47281,6.337645,5191.6855,240.66631337255347,54.881457,33.091627,362.72449,1.3164863,10.120392353019644,-0.196652904048103,0.133277034444783,5.5737514,1.6171325,0.63840472
2009,55.355253,5.7877004,1.6755174,0.3835494,60.065148,54.788238,144.24254,3.7694324,5145.2658,214.24112607562282,61.506343,32.081369,366.5558,1.4335012,8.996678019584234,-0.196987613643293,0.106684212397833,5.2570896,1.7272846,0.47723148
2010,56.090865,4.4070317,1.4644148,0.65896445,58.86009,52.271203,142.6745,2.4614781,5179.9719,213.51319568324456,65.209531,29.851794,361.74691,1.3375544,9.566332400476972,-0.197322323238483,0.137987555062447,4.8975548,1.8511656,0.39655186
2011,57.565927,4.6237938,2.0468287,0.85601742,62.415615,52.120722,140.42156,3.0036158,5252.9333,214.19074403547188,67.690592,28.645628,366.94427,1.1291345,10.128038892811972,-0.197657032833672,0.109056913351689,4.3361773,2.096153,0.39105944
2012,59.464919,5.4529267,2.0520518,0.7168607,70.235225,53.35878,136.71475,3.0096674,5232.3317,204.412913240962,63.311547,25.468261,356.29002,0.98551995,9.671575728818723,-0.197991742428862,0.13867518125293,3.8379813,1.7328717,0.41594871
2013,62.512861,6.5167934,1.9408617,0.61330322,75.740842,54.819887,133.39273,1.8384424,5231.2321,212.8416684792586,59.817791,19.467118,342.89828,0.87225171,9.97730044069409,-0.198326452024052,0.157671543128837,3.5745493,0.96258078,0.44442215
2014,53.5475,2.8024,1.6696,1.114899,54.9365,28.9612,133.6791,1.2625,5358.4982,209.05083295491116,59.82,22.47,358.8813,1.1516,10.572422444137745,-0.198661161619241,0.139778363343377,3.481,1.2299,0.3854
2015,47.5476,0.8742,1.6696,1.6714,43.5734,14.6096,133.823,0,5404.8069,201.98591774260524,59.82,22.47,358.8813,1.1516,10.234507172424548,-0.198995871214431,0.125800527009039,3.2933,1.3378,0.3481
2016,45.01716,0.78156,1.515231454,1.61422146,41.88082,12.88774,133.77542,0,5402.94348,210.28975464516475,60.8428786,21.9901556,351.625206,1.1829135,9.032082446037034,-0.199330580809621,0.111822690674701,3.07158,1.29166,0.33428
2017,42.48672,0.68892,1.360862908,1.55704292,40.18824,11.16588,133.72784,0,5401.08006,209.67351896186253,61.8657572,21.5103112,344.369112,1.214227,9.475927151660636,-0.19966529040481,0.0978448543403638,2.84986,1.24552,0.32046
2018,39.95628,0.59628,1.206494362,1.49986438,38.49566,9.44402,133.68026,0,5399.21664,213.49618418517446,62.8886358,21.0304668,337.113018,1.2455405,10.6550259183197,-0.2,0.0838670180060261,2.62814,1.19938,0.30664
2019,37.42584,0.50364,1.052125816,1.44268584,36.80308,7.72216,133.63268,0,5397.35322,192.62140782575383,63.9115144,20.5506224,329.856924,1.276854,9.524969964691298,-0.200955883263638,0.0698891816716884,2.40642,1.15324,0.29282
2020,34.8954,0.411,0.89775727,1.3855073,35.1105,6.0003,133.5851,0,5395.4898,216.87717528122235,64.934393,20.070778,322.60083,1.3081675,10.876616949292508,-0.201896861616478,0.0559113453373507,2.1847,1.1071,0.279
2021,33.28538,0.37899,0.833926213,1.342148655,33.87909,5.50149,133.57155,0,5394.95176,217.54323386044732,63.8401921,19.2265454,304.67177,1.254602996,11.135812260236037,-0.202826925933073,0.041933509003013,2.06237,1.07222,0.26903
2022,31.67536,0.34698,0.770095156,1.29879001,32.64768,5.00268,133.558,0,5394.41372,230.15150087818387,62.7459912,18.3823128,286.74271,1.201038492,11.727947586144332,-0.203746076213424,0.0279556726686754,1.94004,1.03734,0.25906
2023,30.06534,0.31497000000000003,0.706264099,1.255431365,31.41627,4.50387,133.54445,0,5393.87568,302.20806802614055,61.6517903,17.5380802,268.81365,1.147473988,10.262198914768788,-0.204654312457531,0.0139778363343377,1.81771,1.00246,0.24909
2024,28.45532,0.28296,0.642433042,1.21207272,30.18486,4.00506,133.5309,0,5393.33764,219.7035693491568,60.5575894,16.6938476,250.88459,1.093909484,10.262198914768788,-0.205551634665393,0,1.69538,0.96758,0.23912
2025,26.8453,0.25095,0.578601985,1.168714075,28.95345,3.50625,133.51735,0,5392.7996,219.7035693491568,59.4633885,15.849615,232.95553,1.04034498,10.262198914768788,-0.20643804283701,0,1.57305,0.9327,0.22915
2026,25.23528,0.21894,0.514770928,1.12535543,27.72204,3.00744,133.5038,0,5392.26156,219.7035693491568,58.3691876,15.0053824,215.02647,0.986780476,10.262198914768788,-0.207313536972383,0,1.45072,0.89782,0.21918
2027,23.62526,0.18693,0.450939871,1.081996785,26.49063,2.50863,133.49025,0,5391.72352,219.7035693491568,57.2749867,14.1611498,197.09741,0.933215972,10.262198914768788,-0.208178117071511,0,1.32839,0.86294,0.20921
2028,22.01524,0.15492,0.387108814,1.03863814,25.25922,2.00982,133.4767,0,5391.18548,219.7035693491568,56.1807858,13.3169172,179.16835,0.879651468,10.262198914768788,-0.209031783134395,0,1.20606,0.82806,0.19924
2029,20.40522,0.12291,0.323277757,0.995279495,24.02781,1.51101,133.46315,0,5390.64744,219.7035693491568,55.0865849,12.4726846,161.23929,0.826086964,10.262198914768788,-0.209874535161034,0,1.08373,0.79318,0.18927
2030,18.7952,0.0909,0.2594467,0.95192085,22.7964,1.0122,133.4496,0,5390.1094,219.7035693491568,53.992384,11.628452,143.31023,0.77252246,10.262198914768788,-0.210706373151429,0,0.9614,0.7583,0.1793
2031,17.92802,0.08382,0.241007612,0.922171126,21.99688,0.92805,133.29531,0,5384.05172,219.7035693491568,51.7698,10.82562094,131.008084,0.744561346,10.262198914768788,-0.211517515757868,0,0.90757,0.7344,0.1729
2032,17.06084,0.07674,0.222568525,0.892421402,21.19736,0.8439,133.14102,0,5377.99404,219.7035693491568,49.547216,10.02278988,118.705938,0.716600232,10.262198914768788,-0.212307962980351,0,0.85374,0.7105,0.1665
2033,16.19366,0.06966,0.204129437,0.862671678,20.39784,0.75975,132.98673,0,5371.93636,219.7035693491568,47.324632,9.21995882,106.403792,0.688639118,10.262198914768788,-0.213077714818879,0,0.79991,0.6866,0.1601
2034,15.32648,0.06258,0.18569035,0.832921954,19.59832,0.6756,132.83244,0,5365.87868,219.7035693491568,45.102048,8.41712776,94.101646,0.660678004,10.262198914768788,-0.213826771273452,0,0.74608,0.6627,0.1537
2035,14.4593,0.0555,0.167251262,0.80317223,18.7988,0.59145,132.67815,0,5359.821,219.7035693491568,42.879464,7.6142967,81.7995,0.63271689,10.262198914768788,-0.214555132344069,0,0.69225,0.6388,0.1473
2036,13.59212,0.04842,0.148812174,0.773422506,17.99928,0.5073,132.52386,0,5353.76332,219.7035693491568,40.65688,6.81146564,69.497354,0.604755776,10.262198914768788,-0.215262798030731,0,0.63842,0.6149,0.1409
2037,12.72494,0.04134,0.130373087,0.743672782,17.19976,0.42315,132.36957,0,5347.70564,219.7035693491568,38.434296,6.00863458,57.195208,0.576794662,10.262198914768788,-0.215949768333437,0,0.58459,0.591,0.1345
2038,11.85776,0.03426,0.111933999,0.713923058,16.40024,0.339,132.21528,0,5341.64796,219.7035693491568,36.211712,5.20580352,44.893062,0.548833548,10.262198914768788,-0.216616043252188,0,0.53076,0.5671,0.1281
2039,10.99058,0.02718,0.093494912,0.684173334,15.60072,0.25485,132.06099,0,5335.59028,219.7035693491568,33.989128,4.40297246,32.590916,0.520872434,10.262198914768788,-0.217261622786983,0,0.47693,0.5432,0.1217
2040,10.1234,0.0201,0.075055824,0.65442361,14.8012,0.1707,131.9067,0,5329.5326,219.7035693491568,31.766544,3.6001414,20.28877,0.49291132,10.262198914768788,-0.217886506937823,0,0.4231,0.5193,0.1153
2041,9.65632,0.01853,0.0697235,0.633957487,14.28209,0.15651,131.72605,0,5322.43208,219.7035693491568,30.4061322,3.34120265,18.44822429,0.479428096,10.262198914768788,-0.218463362977662,0,0.39941,0.50294,0.11118
2042,9.18924,0.01696,0.064391176,0.613491364,13.76298,0.14232,131.5454,0,5315.33156,219.7035693491568,29.0457204,3.0822639,16.60767858,0.465944872,10.262198914768788,-0.218992190906501,0,0.37572,0.48658,0.10706
2043,8.72216,0.01539,0.059058851,0.593025241,13.24387,0.12813,131.36475,0,5308.23104,219.7035693491568,27.6853086,2.82332515,14.76713287,0.452461648,10.262198914768788,-0.21947299072434,0,0.35203,0.47022,0.10294
2044,8.25508,0.01382,0.053726527,0.572559118,12.72476,0.11394,131.1841,0,5301.13052,219.7035693491568,26.3248968,2.5643864,12.92658716,0.438978424,10.262198914768788,-0.219905762431177,0,0.32834,0.45386,0.09882
2045,7.788,0.01225,0.048394203,0.552092995,12.20565,0.09975,131.00345,0,5294.03,219.7035693491568,24.964485,2.30544765,11.08604145,0.4254952,10.262198914768788,-0.220290506027015,0,0.30465,0.4375,0.0947
2046,7.32092,0.01068,0.043061879,0.531626872,11.68654,0.08556,130.8228,0,5286.92948,219.7035693491568,23.6040732,2.0465089,9.24549574,0.412011976,10.262198914768788,-0.220627221511851,0,0.28096,0.42114,0.09058
2047,6.85384,0.00911,0.037729555,0.511160749,11.16743,0.07137,130.64215,0,5279.82896,219.7035693491568,22.2436614,1.78757015,7.40495003,0.398528752,10.262198914768788,-0.220915908885688,0,0.25727,0.40478,0.08646
