"scenario","year","variable","value","units"
"old",1859,"global_tas",-0.0670508825851006,"degC"
"old",1860,"global_tas",-0.0553140934191568,"degC"
"old",1861,"global_tas",-0.0506615650698245,"degC"
"old",1862,"global_tas",-0.110488789620488,"degC"
"old",1863,"global_tas",-0.127756252173221,"degC"
"old",1864,"global_tas",-0.109519636348676,"degC"
"old",1865,"global_tas",-0.0860369853947416,"degC"
"old",1866,"global_tas",-0.065494470197209,"degC"
"old",1867,"global_tas",-0.0497865759928592,"degC"
"old",1868,"global_tas",-0.0380051961765842,"degC"
"old",1869,"global_tas",-0.0278297049833336,"degC"
"old",1870,"global_tas",-0.0196603595925108,"degC"
"old",1871,"global_tas",-0.0118697125798069,"degC"
"old",1872,"global_tas",-0.00474846911271919,"degC"
"old",1873,"global_tas",-0.0169616708652637,"degC"
"old",1874,"global_tas",-0.01677408342259,"degC"
"old",1875,"global_tas",-0.0119595188717312,"degC"
"old",1876,"global_tas",-0.00705777834240652,"degC"
"old",1877,"global_tas",0.000687802048381325,"degC"
"old",1878,"global_tas",0.00873287427782871,"degC"
"old",1879,"global_tas",0.0151663471729573,"degC"
"old",1880,"global_tas",0.017217248361563,"degC"
"old",1881,"global_tas",0.0190499941607151,"degC"
"old",1882,"global_tas",0.0247287869490865,"degC"
"old",1883,"global_tas",-0.0135925116429975,"degC"
"old",1884,"global_tas",-0.174020137468078,"degC"
"old",1885,"global_tas",-0.202510397644621,"degC"
"old",1886,"global_tas",-0.162746633846099,"degC"
"old",1887,"global_tas",-0.128133891436366,"degC"
"old",1888,"global_tas",-0.0931649247537463,"degC"
"old",1889,"global_tas",-0.0625159260250942,"degC"
"old",1890,"global_tas",-0.0507829930716222,"degC"
"old",1891,"global_tas",-0.0571342575960726,"degC"
"old",1892,"global_tas",-0.0463055443634075,"degC"
"old",1893,"global_tas",-0.0262736466863928,"degC"
"old",1894,"global_tas",-0.0107860738063442,"degC"
"old",1895,"global_tas",0.00122247737540636,"degC"
"old",1896,"global_tas",0.0111846918954816,"degC"
"old",1897,"global_tas",0.018902048302564,"degC"
"old",1898,"global_tas",0.0253100408687271,"degC"
"old",1899,"global_tas",0.0294529863824061,"degC"
"old",1900,"global_tas",0.0330288658375359,"degC"
"old",1901,"global_tas",0.0368034641069707,"degC"
"old",1902,"global_tas",0.0316606749237747,"degC"
"old",1903,"global_tas",-0.0417214060383039,"degC"
"old",1904,"global_tas",-0.064127748277508,"degC"
"old",1905,"global_tas",-0.046491739677514,"degC"
"old",1906,"global_tas",-0.0238324036000914,"degC"
"old",1907,"global_tas",-0.0198856874627308,"degC"
"old",1908,"global_tas",-0.0117188382265645,"degC"
"old",1909,"global_tas",0.000782337709435999,"degC"
"old",1910,"global_tas",0.00947553469406055,"degC"
"old",1911,"global_tas",0.0173026082265536,"degC"
"old",1912,"global_tas",-0.0143748239828614,"degC"
"old",1913,"global_tas",-0.0476368558792848,"degC"
"old",1914,"global_tas",-0.0410592112508661,"degC"
"old",1915,"global_tas",-0.0193499315228247,"degC"
"old",1916,"global_tas",-0.00263947693856026,"degC"
"old",1917,"global_tas",0.00835029782027865,"degC"
