"scenario","year","variable","value","old","units","SE"
"CH4_emissions",1894,"CH4_concentration",907.609634416974,965.744381306851,"ppbv CH4",3379.6487959501
"CH4_emissions",1895,"CH4_concentration",909.46406086855,969.223445159024,"ppbv CH4",3571.1840107766
"CH4_emissions",1896,"CH4_concentration",911.107385114655,972.502912886157,"ppbv CH4",3769.41083034119
"CH4_emissions",1897,"CH4_concentration",913.011457478449,976.027342601616,"ppbv CH4",3971.00177785625
"CH4_emissions",1898,"CH4_concentration",914.869689363613,979.479836948537,"ppbv CH4",4174.47117094567
"CH4_emissions",1899,"CH4_concentration",917.066008238462,983.16580784641,"ppbv CH4",4369.18350821097
"CH4_emissions",1900,"CH4_concentration",919.189430497045,986.726466393131,"ppbv CH4",4561.25121762917
"CH4_emissions",1901,"CH4_concentration",921.115222870288,990.082263542218,"ppbv CH4",4756.45269904365
"CH4_emissions",1902,"CH4_concentration",922.93672948458,993.351097149748,"ppbv CH4",4958.18317368539
"CH4_emissions",1903,"CH4_concentration",924.653608009337,996.3755304182,"ppbv CH4",5144.03415402292
"CH4_emissions",1904,"CH4_concentration",926.685845568488,999.775899062466,"ppbv CH4",5342.15591975261
"CH4_emissions",1905,"CH4_concentration",928.777001812303,1003.19493642343,"ppbv CH4",5538.02899178529
"CH4_emissions",1906,"CH4_concentration",930.839249543327,1006.50779560734,"ppbv CH4",5725.72886344155
"CH4_emissions",1907,"CH4_concentration",933.438196120903,1010.06428184966,"ppbv CH4",5871.55701411063
"CH4_emissions",1908,"CH4_concentration",935.865064207067,1013.69660183774,"ppbv CH4",6057.74824995451
"CH4_emissions",1909,"CH4_concentration",938.119532556618,1017.13014927874,"ppbv CH4",6242.67755481066
"CH4_emissions",1910,"CH4_concentration",940.64263566639,1020.80554797593,"ppbv CH4",6426.09250994673
"CH4_emissions",1911,"CH4_concentration",942.865082509695,1024.13126553332,"ppbv CH4",6604.19250322998
"CH4_emissions",1912,"CH4_concentration",944.986979725145,1027.29366904233,"ppbv CH4",6774.39110635601
"CH4_emissions",1913,"CH4_concentration",947.591481721288,1030.69372624755,"ppbv CH4",6905.98304530323
"CH4_emissions",1914,"CH4_concentration",950.111252741514,1034.49452342464,"ppbv CH4",7120.5363711809
"CH4_emissions",1915,"CH4_concentration",952.212580951307,1037.96884511579,"ppbv CH4",7354.13684344795
"CH4_emissions",1916,"CH4_concentration",954.481995516058,1041.35443332332,"ppbv CH4",7546.820450576
"CH4_emissions",1917,"CH4_concentration",957.020900336998,1044.87406454585,"ppbv CH4",7718.17846150704
"CH4_emissions",1918,"CH4_concentration",959.408774932562,1048.52327377122,"ppbv CH4",7941.39390326498
"CH4_emissions",1919,"CH4_concentration",961.361282574512,1052.31027851864,"ppbv CH4",8271.71986324414
"CH4_emissions",1920,"CH4_concentration",963.844353980702,1056.01359466672,"ppbv CH4",8495.1689286374
"CH4_emissions",1921,"CH4_concentration",965.494789387973,1059.41043570134,"ppbv CH4",8820.1486224573
"CH4_emissions",1922,"CH4_concentration",967.368573643875,1062.5740855443,"ppbv CH4",9064.08949622108
"CH4_emissions",1923,"CH4_concentration",970.365678965221,1066.28110315906,"ppbv CH4",9199.76859828469
"CH4_emissions",1924,"CH4_concentration",973.005632396818,1069.50490070205,"ppbv CH4",9312.10878344435
"CH4_emissions",1925,"CH4_concentration",975.721710001994,1072.73882474803,"ppbv CH4",9412.32055364648
"CH4_emissions",1926,"CH4_concentration",978.143886932695,1075.85334864392,"ppbv CH4",9547.13890789826
"CH4_emissions",1927,"CH4_concentration",981.527297374327,1079.15441029623,"ppbv CH4",9531.05317746628
"CH4_emissions",1928,"CH4_concentration",985.006206153608,1082.48230523545,"ppbv CH4",9501.58989221343
"CH4_emissions",1929,"CH4_concentration",989.071732447139,1085.97648996188,"ppbv CH4",9390.53202899054
"CH4_emissions",1930,"CH4_concentration",993.142833358776,1089.95103010511,"ppbv CH4",9371.82695727621
"CH4_emissions",1931,"CH4_concentration",996.123430599599,1093.29097071937,"ppbv CH4",9441.53085292676
"CH4_emissions",1932,"CH4_concentration",999.150786074029,1097.0105685643,"ppbv CH4",9576.53702904285
"CH4_emissions",1933,"CH4_concentration",1002.46395297621,1100.65983187279,"ppbv CH4",9642.43063227263
"CH4_emissions",1934,"CH4_concentration",1006.69891260897,1104.67641930234,"ppbv CH4",9599.59181784966
"CH4_emissions",1935,"CH4_concentration",1011.13218980993,1108.54748866954,"ppbv CH4",9489.74045190819
"CH4_emissions",1936,"CH4_concentration",1016.41327693164,1112.72053433565,"ppbv CH4",9275.08782868165
"CH4_emissions",1937,"CH4_concentration",1021.86648817651,1116.59677587142,"ppbv CH4",8973.82740676082
"CH4_emissions",1938,"CH4_concentration",1026.72721247503,1120.24837915816,"ppbv CH4",8746.208617775
"CH4_emissions",1939,"CH4_concentration",1032.21280213939,1124.27144885863,"ppbv CH4",8474.79443577837
"CH4_emissions",1940,"CH4_concentration",1037.57555120384,1127.80141803709,"ppbv CH4",8140.70704581213
"CH4_emissions",1941,"CH4_concentration",1043.32792864604,1131.63670298503,"ppbv CH4",7798.4396252544
"CH4_emissions",1942,"CH4_concentration",1049.3078785604,1136.05997588643,"ppbv CH4",7525.92639046439
"CH4_emissions",1943,"CH4_concentration",1055.6509942877,1140.58286726841,"ppbv CH4",7213.42304801124
"CH4_emissions",1944,"CH4_concentration",1062.64782931727,1145.51002610237,"ppbv CH4",6866.14365605256
"CH4_emissions",1945,"CH4_concentration",1068.85012173185,1150.68926957017,"ppbv CH4",6697.64611890375
"CH4_emissions",1946,"CH4_concentration",1075.3699074013,1155.84208742869,"ppbv CH4",6475.77175836119
"CH4_emissions",1947,"CH4_concentration",1082.91396803923,1160.9869823992,"ppbv CH4",6095.39557125167
"CH4_emissions",1948,"CH4_concentration",1091.48915650721,1166.60115602269,"ppbv CH4",5641.81247121367
"CH4_emissions",1949,"CH4_concentration",1100.65630906742,1172.98766569173,"ppbv CH4",5231.82515111391
"CH4_emissions",1950,"CH4_concentration",1110.66889000579,1179.35161890996,"ppbv CH4",4717.31724972316
"CH4_emissions",1951,"CH4_concentration",1119.90289064192,1185.49810514924,"ppbv CH4",4302.73216626203
"CH4_emissions",1952,"CH4_concentration",1129.60273990172,1193.09525623422,"ppbv CH4",4031.29963023274
"CH4_emissions",1953,"CH4_concentration",1139.4966436812,1201.86402192745,"ppbv CH4",3889.68986931112
"CH4_emissions",1954,"CH4_concentration",1149.42699139455,1211.40551756376,"ppbv CH4",3841.33770610734
"CH4_emissions",1955,"CH4_concentration",1159.96363187805,1221.27403463737,"ppbv CH4",3758.96548650966
"CH4_emissions",1956,"CH4_concentration",1172.11908464046,1232.47497506415,"ppbv CH4",3642.83350883647
"CH4_emissions",1957,"CH4_concentration",1185.41799545499,1244.60086485389,"ppbv CH4",3502.61203028683
"CH4_emissions",1958,"CH4_concentration",1197.36878333024,1255.54456393849,"ppbv CH4",3384.42144937943
"CH4_emissions",1959,"CH4_concentration",1210.20513087855,1266.77749273165,"ppbv CH4",3200.43212563758
"CH4_emissions",1960,"CH4_concentration",1223.48485575677,1278.25863223404,"ppbv CH4",3000.16658958199
"CH4_emissions",1961,"CH4_concentration",1238.31049036052,1292.07771021102,"ppbv CH4",2890.91393045226
"CH4_emissions",1962,"CH4_concentration",1251.78659160588,1304.28753785463,"ppbv CH4",2756.34935701479
"CH4_emissions",1963,"CH4_concentration",1268.86976717419,1319.58225670506,"ppbv CH4",2571.75659441874
"CH4_emissions",1964,"CH4_concentration",1283.61683251837,1331.54814559136,"ppbv CH4",2297.41077290069
"CH4_emissions",1965,"CH4_concentration",1299.7172273089,1344.64341798707,"ppbv CH4",2018.36260885142
"CH4_emissions",1966,"CH4_concentration",1315.52273686726,1357.38604056778,"ppbv CH4",1752.53619672208
"CH4_emissions",1967,"CH4_concentration",1331.89287234108,1371.12873230947,"ppbv CH4",1539.45270745894
"CH4_emissions",1968,"CH4_concentration",1347.60956938988,1383.61419917399,"ppbv CH4",1296.33336589085
"CH4_emissions",1969,"CH4_concentration",1364.03756116693,1396.12757774678,"ppbv CH4",1029.76916409483
"CH4_emissions",1970,"CH4_concentration",1383.10657483926,1409.15698147141,"ppbv CH4",678.623685700272
"CH4_emissions",1971,"CH4_concentration",1400.62781375031,1422.54708542094,"ppbv CH4",480.454470571052
"CH4_emissions",1972,"CH4_concentration",1420.30164745979,1438.32582732232,"ppbv CH4",324.871059716864
"CH4_emissions",1973,"CH4_concentration",1437.4183223391,1451.53205267011,"ppbv CH4",199.197383856477
"CH4_emissions",1974,"CH4_concentration",1452.76464184613,1463.8991178043,"ppbv CH4",123.97655486301
"CH4_emissions",1975,"CH4_concentration",1466.47538602164,1475.23204506568,"ppbv CH4",76.6790776136336
"CH4_emissions",1976,"CH4_concentration",1480.87063586041,1488.00895315295,"ppbv CH4",50.9555737690766
"CH4_emissions",1977,"CH4_concentration",1495.00304784194,1500.7984670116,"ppbv CH4",33.5868833520826
"CH4_emissions",1978,"CH4_concentration",1508.38991354396,1512.99636607271,"ppbv CH4",21.2194048996207
"CH4_emissions",1979,"CH4_concentration",1521.99607157605,1525.55251893674,"ppbv CH4",12.6483178293836
"CH4_emissions",1980,"CH4_concentration",1533.62945947767,1537.41683298558,"ppbv CH4",14.3441980884232
"CH4_emissions",1981,"CH4_concentration",1541.98012362579,1546.75910437218,"ppbv CH4",22.8386569743886
"CH4_emissions",1982,"CH4_concentration",1554.49558248622,1560.86693369023,"ppbv CH4",40.5941161648181
"CH4_emissions",1983,"CH4_concentration",1560.44809914147,1568.6619176756,"ppbv CH4",67.4668149115696
"CH4_emissions",1984,"CH4_concentration",1567.50270346389,1576.94201312766,"ppbv CH4",89.1005669286193
"CH4_emissions",1985,"CH4_concentration",1574.44615921021,1584.59561919927,"ppbv CH4",103.011538069631
"CH4_emissions",1986,"CH4_concentration",1582.66204501585,1593.53102330083,"ppbv CH4",118.134688959414
"CH4_emissions",1987,"CH4_concentration",1591.80483893752,1603.44507962394,"ppbv CH4",135.495203237749
"CH4_emissions",1988,"CH4_concentration",1600.34511180313,1612.59545077185,"ppbv CH4",150.070804848694
"CH4_emissions",1989,"CH4_concentration",1608.61355405679,1621.27089256817,"ppbv CH4",160.208218191749
"CH4_emissions",1990,"CH4_concentration",1617.09234820952,1630.55455599464,"ppbv CH4",181.231038449739
"CH4_emissions",1991,"CH4_concentration",1634.71654349772,1649.11684246152,"ppbv CH4",207.368610246943
"CH4_emissions",1992,"CH4_concentration",1637.54701940265,1652.45890146237,"ppbv CH4",222.364226563007
"CH4_emissions",1993,"CH4_concentration",1640.01193345447,1655.40148237082,"ppbv CH4",236.838215848593
"CH4_emissions",1994,"CH4_concentration",1650.0562693682,1665.49876504477,"ppbv CH4",238.470672721029
"CH4_emissions",1995,"CH4_concentration",1653.15198839663,1668.9949656529,"ppbv CH4",250.999928342744
"CH4_emissions",1996,"CH4_concentration",1656.64281677544,1672.08021964193,"ppbv CH4",238.313407262551
"CH4_emissions",1997,"CH4_concentration",1676.77972466795,1692.25610141248,"ppbv CH4",239.518237138627
"CH4_emissions",1998,"CH4_concentration",1683.87238226653,1700.07019571687,"ppbv CH4",262.369160571807
"CH4_emissions",1999,"CH4_concentration",1684.35938913895,1701.43058948127,"ppbv CH4",291.425881127464
"CH4_emissions",2000,"CH4_concentration",1683.25744348225,1700.97098215941,"ppbv CH4",313.769452467386
"CH4_emissions",2001,"CH4_concentration",1682.76447005179,1701.57636917557,"ppbv CH4",353.887548643266
"CH4_emissions",2002,"CH4_concentration",1687.3565128517,1708.59459996986,"ppbv CH4",451.056344438386
"CH4_emissions",2003,"CH4_concentration",1692.09807909262,1715.65947919643,"ppbv CH4",555.139574851925
"CH4_emissions",2004,"CH4_concentration",1697.73036243503,1724.52442831897,"ppbv CH4",717.921966593197
"CH4_emissions",2005,"CH4_concentration",1704.47610672065,1732.58862686972,"ppbv CH4",790.313789132017
"CO_emissions",1750,"global_tas",0,0,"degC",0
"CO_emissions",1751,"global_tas",0.000694802109956991,0.000694841443843403,"degC",1.54715462025282e-15
"CO_emissions",1752,"global_tas",0.00179398649498076,0.00179408573529229,"degC",9.84863943402274e-15
"CO_emissions",1753,"global_tas",0.0025591197373758,0.00255926475058154,"degC",2.10288298417277e-14
"CO_emissions",1754,"global_tas",0.00263327157452372,0.00263341418575935,"degC",2.03379645276974e-14
"CO_emissions",1755,"global_tas",0.00120937589495424,0.00120952977149949,"degC",2.36779911779863e-14
"CO_emissions",1756,"global_tas",-0.0190555345641714,-0.0190553129135976,"degC",4.91289768572306e-14
"CO_emissions",1757,"global_tas",-0.0251534322566258,-0.0251532349124251,"degC",3.89447335360642e-14
"CO_emissions",1758,"global_tas",-0.0211059787327419,-0.0211057779738832,"degC",4.03041193508598e-14
"CO_emissions",1759,"global_tas",-0.0155547075454165,-0.0155544908464732,"degC",4.6958432019762e-14
"CO_emissions",1760,"global_tas",-0.0112969005229621,-0.0112966869209524,"degC",4.56258185773849e-14
"CO_emissions",1761,"global_tas",-0.00767260464893611,-0.00767237468206915,"degC",5.28847598973056e-14
"CO_emissions",1762,"global_tas",-0.0826489753523228,-0.0826486819005202,"degC",8.61139604781123e-14
"CO_emissions",1763,"global_tas",-0.121316030116772,-0.121315676545785,"degC",1.25012442712379e-13
"CO_emissions",1764,"global_tas",-0.110330205624455,-0.11032973311764,"degC",2.23262690950303e-13
"CO_emissions",1765,"global_tas",-0.0886461186533194,-0.0886456093455643,"degC",2.59394389442261e-13
"CO_emissions",1766,"global_tas",-0.0979553306190788,-0.0979547390981719,"degC",3.49896983310517e-13
"CO_emissions",1767,"global_tas",-0.113018535852855,-0.113017857826879,"degC",4.59719224040838e-13
"CO_emissions",1768,"global_tas",-0.103262629033167,-0.103261966550738,"degC",4.38882968547246e-13
"CO_emissions",1769,"global_tas",-0.0850232401150395,-0.0850225370553197,"degC",4.94292969668328e-13
"CO_emissions",1770,"global_tas",-0.0799943878547439,-0.0799936362324847,"degC",5.64936020539435e-13
"CO_emissions",1771,"global_tas",-0.0724596525443357,-0.0724587639947616,"degC",7.89520345606864e-13
"CO_emissions",1772,"global_tas",-0.0605853219165274,-0.0605842660286079,"degC",1.11489929841758e-12
"CO_emissions",1773,"global_tas",-0.0495350514239675,-0.0495338416009105,"degC",1.46367182919742e-12
"CO_emissions",1774,"global_tas",-0.0416596459243562,-0.0416583812741425,"degC",1.59934016312471e-12
"CO_emissions",1775,"global_tas",-0.0348357434799629,-0.0348344034907659,"degC",1.7955710479787e-12
"CO_emissions",1776,"global_tas",-0.0290302989488344,-0.0290287977538759,"degC",2.25358630363927e-12
"CO_emissions",1777,"global_tas",-0.0246174756966504,-0.0246158747285731,"degC",2.56309878436634e-12
"CO_emissions",1778,"global_tas",-0.0212750323894593,-0.0212733776302286,"degC",2.73822811159629e-12
"CO_emissions",1779,"global_tas",-0.0180345595231615,-0.0180327950046708,"degC",3.11352550404533e-12
"CO_emissions",1780,"global_tas",-0.0158731278320889,-0.0158712509418535,"degC",3.52271695572923e-12
"CO_emissions",1781,"global_tas",-0.0134890489829536,-0.0134870154528357,"degC",4.13524474051713e-12
"CO_emissions",1782,"global_tas",-0.0112586867159328,-0.0112564654494118,"degC",4.93402495746905e-12
"CO_emissions",1783,"global_tas",-0.163516974303238,-0.16351455662938,"degC",5.84514688594652e-12
"CO_emissions",1784,"global_tas",-0.451743744377818,-0.45174111057507,"degC",6.93691691717338e-12
"CO_emissions",1785,"global_tas",-0.491422346386333,-0.491419548136916,"degC",7.83019979981427e-12
"CO_emissions",1786,"global_tas",-0.42904046583606,-0.429037442654178,"degC",9.13962869266208e-12
"CO_emissions",1787,"global_tas",-0.35224137655428,-0.352238163620095,"degC",1.03229460795217e-11
"CO_emissions",1788,"global_tas",-0.284935001007982,-0.28493167767785,"degC",1.10445231657362e-11
"CO_emissions",1789,"global_tas",-0.232106816096187,-0.232103324307509,"degC",1.21925881735964e-11
"CO_emissions",1790,"global_tas",-0.192579335620514,-0.192575677918543,"degC",1.33787837084495e-11
"CO_emissions",1791,"global_tas",-0.162210366236324,-0.162206433609847,"degC",1.54655510077681e-11
"CO_emissions",1792,"global_tas",-0.138585626346009,-0.138581415847112,"degC",1.77283009605666e-11
"CO_emissions",1793,"global_tas",-0.120185734004559,-0.120181248761861,"degC",2.01174020552236e-11
"CO_emissions",1794,"global_tas",-0.10657650575193,-0.106571851300899,"degC",2.16639143972365e-11
"CO_emissions",1795,"global_tas",-0.0948206087117146,-0.0948157670568016,"degC",2.34416222966183e-11
"CO_emissions",1796,"global_tas",-0.0957588580043687,-0.0957537520811637,"degC",2.60704517751129e-11
"CO_emissions",1797,"global_tas",-0.10521068394493,-0.105205357044408,"degC",2.83758691695537e-11
"CO_emissions",1798,"global_tas",-0.103382974126004,-0.103377444326396,"degC",3.05786837088797e-11
"CO_emissions",1799,"global_tas",-0.0930162759971755,-0.0930104814991091,"degC",3.35762078413188e-11
"CO_emissions",1800,"global_tas",-0.0820860676992105,-0.0820799748053243,"degC",3.71233559078215e-11
"CO_emissions",1801,"global_tas",-0.0721762576185027,-0.0721698800092879,"degC",4.06738992964175e-11
"CO_emissions",1802,"global_tas",-0.0641027008128337,-0.0640960030614908,"degC",4.48598730506356e-11
"CO_emissions",1803,"global_tas",-0.056957614374683,-0.0569505194725196,"degC",5.03376367090857e-11
"CO_emissions",1804,"global_tas",-0.0504424246760739,-0.0504350385546265,"degC",5.45547900365455e-11
"CO_emissions",1805,"global_tas",-0.0456544137285215,-0.0456466852342825,"degC",5.97296232015426e-11
"CO_emissions",1806,"global_tas",-0.0411074427919008,-0.0410993286648965,"degC",6.5839057041902e-11
"CO_emissions",1807,"global_tas",-0.037233630964295,-0.037225085296218,"degC",7.30284428822933e-11
"CO_emissions",1808,"global_tas",-0.0345737824237879,-0.0345649904643308,"degC",7.72985510939155e-11
"CO_emissions",1809,"global_tas",-0.337520117633683,-0.337511043672754,"degC",8.23367669344952e-11
"CO_emissions",1810,"global_tas",-0.499647385119204,-0.499638100747347,"degC",8.6199560781922e-11
"CO_emissions",1811,"global_tas",-0.465608737322222,-0.465599156006897,"degC",9.18016033575512e-11
"CO_emissions",1812,"global_tas",-0.380921306070185,-0.380911373206139,"degC",9.86617881594628e-11
"CO_emissions",1813,"global_tas",-0.30523519017248,-0.305224914588887,"degC",1.05587618170118e-10
"CO_emissions",1814,"global_tas",-0.24850316644593,-0.248492638895746,"degC",1.10829312879974e-10
"CO_emissions",1815,"global_tas",-0.508887783147981,-0.508876982533652,"degC",1.16653269881609e-10
"CO_emissions",1816,"global_tas",-0.815587371614767,-0.815576293532922,"degC",1.2272389734424e-10
"CO_emissions",1817,"global_tas",-0.801928954119255,-0.801917589689455,"degC",1.29150264691452e-10
"CO_emissions",1818,"global_tas",-0.673545954785343,-0.673534351402669,"degC",1.34638489472256e-10
"CO_emissions",1819,"global_tas",-0.548530320376511,-0.548518405727401,"degC",1.41958863416825e-10
"CO_emissions",1820,"global_tas",-0.451079452498721,-0.451067251389549,"degC",1.48867065026922e-10
"CO_emissions",1821,"global_tas",-0.38673933330155,-0.386726822820367,"degC",1.56512139416394e-10
"CO_emissions",1822,"global_tas",-0.339915324302354,-0.339902428467929,"degC",1.66302545528116e-10
"CO_emissions",1823,"global_tas",-0.332468239206067,-0.33245475235048,"degC",1.81895273636495e-10
"CO_emissions",1824,"global_tas",-0.30686704969603,-0.306852984274547,"degC",1.97836081512254e-10
"CO_emissions",1825,"global_tas",-0.271927832979186,-0.271913145204161,"degC",2.15730735185068e-10
"CO_emissions",1826,"global_tas",-0.239037400569021,-0.239022080144011,"degC",2.34715422476361e-10
"CO_emissions",1827,"global_tas",-0.211741753723862,-0.211725804137639,"degC",2.54389300673462e-10
"CO_emissions",1828,"global_tas",-0.190285977993959,-0.190269528070135,"degC",2.70599993809636e-10
"CO_emissions",1829,"global_tas",-0.171960296197648,-0.171943343350751,"degC",2.87399017924805e-10
"CO_emissions",1830,"global_tas",-0.156550119033584,-0.156532175295952,"degC",3.21977720227097e-10
"CO_emissions",1831,"global_tas",-0.351747505422661,-0.351728498682496,"degC",3.61256171709347e-10
"CO_emissions",1832,"global_tas",-0.449576393583441,-0.449556408483891,"degC",3.99404204029248e-10
"CO_emissions",1833,"global_tas",-0.417014959412383,-0.416994119249593,"degC",4.34312385149476e-10
"CO_emissions",1834,"global_tas",-0.352855090530282,-0.352833483437429,"degC",4.66866461554992e-10
"CO_emissions",1835,"global_tas",-0.447975508954464,-0.447952990450862,"degC",5.07083004514204e-10
"CO_emissions",1836,"global_tas",-0.48329846608607,-0.483274818763218,"degC",5.59195878097417e-10
"CO_emissions",1837,"global_tas",-0.432707744272488,-0.432683075350787,"degC",6.0855569790918e-10
"CO_emissions",1838,"global_tas",-0.365617124448912,-0.365591556507567,"degC",6.53719624647218e-10
"CO_emissions",1839,"global_tas",-0.307994029249352,-0.307967516045443,"degC",7.02949981505844e-10
"CO_emissions",1840,"global_tas",-0.263129543499721,-0.263101896388732,"degC",7.64362746060416e-10
"CO_emissions",1841,"global_tas",-0.228385364295154,-0.228356694665532,"degC",8.21947662627783e-10
"CO_emissions",1842,"global_tas",-0.200813622139152,-0.200783963976315,"degC",8.79606622881396e-10
"CO_emissions",1843,"global_tas",-0.177826597530566,-0.177795859757403,"degC",9.44810699030818e-10
"CO_emissions",1844,"global_tas",-0.158453006480416,-0.158421014514526,"degC",1.02348588155411e-09
"CO_emissions",1845,"global_tas",-0.142830081175385,-0.142796596049055,"degC",1.12125368532317e-09
"CO_emissions",1846,"global_tas",-0.144483772389244,-0.144448827347239,"degC",1.22115596069181e-09
"CO_emissions",1847,"global_tas",-0.140790040946843,-0.140753646259832,"degC",1.32457324260028e-09
"CO_emissions",1848,"global_tas",-0.129193616723075,-0.129155974974361,"degC",1.41690124624258e-09
"CO_emissions",1849,"global_tas",-0.115506823634871,-0.115468087740842,"degC",1.50046948615724e-09
"CO_emissions",1850,"global_tas",-0.103109812098165,-0.103070233059782,"degC",1.56650027933311e-09
"CO_emissions",1851,"global_tas",-0.0913082368719758,-0.0912677438964679,"degC",1.63968106548337e-09
"CO_emissions",1852,"global_tas",-0.0809907248604547,-0.0809490618829698,"degC",1.73580369290121e-09
"CO_emissions",1853,"global_tas",-0.0862112801381909,-0.0861682055997635,"degC",1.8554158607339e-09
"CO_emissions",1854,"global_tas",-0.0937281911081717,-0.0936829155275849,"degC",2.04987819747418e-09
"CO_emissions",1855,"global_tas",-0.0861952250321907,-0.0861475099257085,"degC",2.27673138660918e-09
"CO_emissions",1856,"global_tas",-0.0774849993099534,-0.0774347715901029,"degC",2.52282384138296e-09
"CO_emissions",1857,"global_tas",-0.0848794543554502,-0.0848272148553973,"degC",2.72896536577957e-09
"CO_emissions",1858,"global_tas",-0.0796753799320789,-0.0796216766218806,"degC",2.88404552625779e-09
"CO_emissions",1859,"global_tas",-0.0677287198092475,-0.0676736821226944,"degC",3.02914694111575e-09
"CO_emissions",1860,"global_tas",-0.055998010278371,-0.0559416740502314,"degC",3.17377060099489e-09
"CO_emissions",1861,"global_tas",-0.0513514257310555,-0.0512938979673413,"degC",3.30944359796455e-09
"CO_emissions",1862,"global_tas",-0.111184642076732,-0.111125845204013,"degC",3.45707224153033e-09
"CO_emissions",1863,"global_tas",-0.128461993127397,-0.128398002414637,"degC",4.09481131946225e-09
"CO_emissions",1864,"global_tas",-0.110235553943163,-0.11016605387412,"degC",4.83025959693459e-09
"CO_emissions",1865,"global_tas",-0.0867623163935083,-0.086688040718232,"degC",5.51687593775328e-09
"CO_emissions",1866,"global_tas",-0.0662287252958651,-0.0661501339912437,"degC",6.17659316209812e-09
"CO_emissions",1867,"global_tas",-0.050529652937642,-0.0504468177149326,"degC",6.86167412132787e-09
"CO_emissions",1868,"global_tas",-0.0387572022389557,-0.0386699838237516,"degC",7.6070519507221e-09
"CO_emissions",1869,"global_tas",-0.0285908278710594,-0.0284990088508217,"degC",8.43073247741313e-09
"CO_emissions",1870,"global_tas",-0.0204308199125279,-0.0203341496314864,"degC",9.34514323664512e-09
"CO_emissions",1871,"global_tas",-0.0126491348564511,-0.0125479604430075,"degC",1.02362619356627e-08
"CO_emissions",1872,"global_tas",-0.00553324311216046,-0.00543114695156837,"degC",1.04236260076459e-08
"CO_emissions",1873,"global_tas",-0.0177510291500862,-0.0176487463107872,"degC",1.0461779215068e-08
"CO_emissions",1874,"global_tas",-0.0175668527404465,-0.0174655225291093,"degC",1.02678117296433e-08
"CO_emissions",1875,"global_tas",-0.0127563022982401,-0.0126552908461645,"degC",1.0203313450427e-08
"CO_emissions",1876,"global_tas",-0.00785892030935835,-0.0077578514622456,"degC",1.02149118567015e-08
"CO_emissions",1877,"global_tas",-0.000117541048206702,-1.65401815556222e-05,"degC",1.02011750642693e-08
"CO_emissions",1878,"global_tas",0.00792387013018049,0.00802429502269535,"degC",1.0085159036621e-08
"CO_emissions",1879,"global_tas",0.0143544860800837,0.0144535634517112,"degC",9.81632556861013e-09
"CO_emissions",1880,"global_tas",0.0164012609673971,0.0165002911989733,"degC",9.80698676602944e-09
"CO_emissions",1881,"global_tas",0.0182300689958327,0.0183288941023084,"degC",9.76640166992729e-09
"CO_emissions",1882,"global_tas",0.0239052480253245,0.0240035753081776,"degC",9.66825455326346e-09
"CO_emissions",1883,"global_tas",-0.0144195782516071,-0.0143218071707687,"degC",9.55918424830491e-09
"CO_emissions",1884,"global_tas",-0.174849842217145,-0.174753487568869,"degC",9.28421824443087e-09
"CO_emissions",1885,"global_tas",-0.203342317044661,-0.203247758313556,"degC",8.94135362823578e-09
"CO_emissions",1886,"global_tas",-0.163580027533865,-0.163487970795786,"degC",8.47444302573425e-09
"CO_emissions",1887,"global_tas",-0.128969304657344,-0.128879172680581,"degC",8.12377323523547e-09
"CO_emissions",1888,"global_tas",-0.0940016751026858,-0.0939141169071142,"degC",7.66643761174519e-09
"CO_emissions",1889,"global_tas",-0.0633544695400357,-0.0632689976294368,"degC",7.30544750143678e-09
"CO_emissions",1890,"global_tas",-0.0516216632888438,-0.0515399127111289,"degC",6.68315695672593e-09
"CO_emissions",1891,"global_tas",-0.0579714136709103,-0.0578949961772638,"degC",5.83963333521513e-09
"CO_emissions",1892,"global_tas",-0.0471402496631444,-0.0470700743846099,"degC",4.92456971740046e-09
"CO_emissions",1893,"global_tas",-0.0271050721429563,-0.0270419402530721,"degC",3.9856355203532e-09
"CO_emissions",1894,"global_tas",-0.0116154703089549,-0.0115581014695064,"degC",3.29118373967262e-09
"CO_emissions",1895,"global_tas",0.000396828144908181,0.000446743925998931,"degC",2.49158520189967e-09
"CO_emissions",1896,"global_tas",0.0103606387002378,0.01040527926526,"degC",1.99278004550354e-09
"CO_emissions",1897,"global_tas",0.0180780306261863,0.0181189841636374,"degC",1.677192229759e-09
"CO_emissions",1898,"global_tas",0.0244856693265843,0.0245233519651402,"degC",1.41998124853851e-09
"CO_emissions",1899,"global_tas",0.0286278774148021,0.0286627002627424,"degC",1.21263073867482e-09
"CO_emissions",1900,"global_tas",0.0322029886747359,0.0322350089697093,"degC",1.02529929018136e-09
"CO_emissions",1901,"global_tas",0.03597927991792,0.0360060614542577,"degC",7.17250688607916e-10
"CO_emissions",1902,"global_tas",0.0308381224518157,0.0308597520030324,"degC",4.67837485835825e-10
"CO_emissions",1903,"global_tas",-0.042539602407691,-0.0425258181407992,"degC",1.90006013745034e-10
"CO_emissions",1904,"global_tas",-0.0649416731193451,-0.0649355961793908,"degC",3.69291992076931e-11
"CO_emissions",1905,"global_tas",-0.0473006870660406,-0.0473029740757621,"degC",5.23041346609956e-12
"CO_emissions",1906,"global_tas",-0.0246371115417598,-0.0246469844312593,"degC",9.74739470706273e-11
