; TODO add documenation
; commit 5933a4bd2787423
; date Wed Aug 20 17:58:42 2025
; UNITS:, Tg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, Gg, Gg S, Pg C/yr, Pg C/yr, Pg C/yr, Pg C/yr
Date,BC_emissions,C2F6_emissions,CF4_emissions,CH4_emissions,CO_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC23_emissions,HFC245fa_emissions,HFC32_emissions,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_emissions,SO2_emissions,daccs_uptake,ffi_emissions,luc_emissions,luc_uptake
1812,2.3200885995476814,0,0.010071225,31.254297437458455,364.710606766895,0,0,0,3.07e-6,0,0,2.21e-4,0.6902679630845114,7.7312895166477675,62.032823829056184,5.903211410649886,16.662317722412784,0,1357.8527596624392,0,0.010620308233781269,0.3337413577061938,0
1813,2.327252621509912,0,0.010071225,31.453611794472742,366.04170816239184,0,0,0,3.11e-6,0,0,2.25e-4,0.6916700628576777,7.796516443236321,62.31764992236008,5.853955994699824,16.805626899629896,0,1363.4102502695628,0,0.010678409357271249,0.3407511208657391,0
1814,2.390190855372231,0,0.010071225,32.064872965033246,378.1269848912939,0,0,0,3.14e-6,0,0,2.29e-4,0.7146892547869337,8.01651948515724,64.6829477655544,6.0113928514639765,17.468995121181614,0,1411.955854521989,0,0.01092264862980579,0.34790811414351325,0
1815,2.3889829659206576,0,0.010071225,32.0008154040829,375.7137221562319,0,0,0,3.18e-6,0,0,2.33e-4,0.7100106379603757,7.937211760085456,64.06739381127984,6.058512510264384,17.243092568251292,0,1405.0254522247803,0,0.011255291989742282,0.35521542989901816,0
1816,2.365972219666553,0,0.010071225,32.004960656004904,371.76015189264075,0,0,0,3.22e-6,0,0,2.37e-4,0.702354534955043,7.9438348953644455,63.34589099383705,5.883781607629664,17.15675641342051,0,1409.6266985768038,0,0.012189114835698272,0.3626762254423749,0
1817,2.4041298119504537,0,0.010071225,32.23595089042814,376.56842441254054,0,0,0,3.25e-6,0,0,2.41e-4,0.7105564904108327,7.973716964203057,64.14674979755202,6.059027549946037,17.285369716316662,0,1429.76987551504,0,0.012574605455476316,0.37029372439851854,0
1818,2.446704493861312,0,0.010071225,32.546646351950514,384.04624481313795,0,0,0,3.29e-6,0,0,2.45e-4,0.727829530417177,8.057105376655612,65.48040208962345,6.255328139005535,17.62535787903598,0,1461.365523628004,0,0.012636648904617014,0.37807121810004723,0
1819,2.4184161890761575,0,0.010071225,32.522861626135416,378.44675849425465,0,0,0,3.32e-6,0,0,2.49e-4,0.7146244469165399,8.050419772430145,64.4745736307385,6.031273537290467,17.447476048183933,0,1437.892927431669,0,0.012734211008916111,0.386012067009325,0
1820,2.4384833689243917,0,0.010071225,32.827762890441335,382.53699995552114,0,0,0,3.36e-6,0,0,2.53e-4,0.7222264753437184,8.16104258545194,65.30048701425955,6.023161880916686,17.753155581987265,0,1457.119726035927,0,0.012925587748562868,0.3941197021704547,0
1821,2.4543522955790604,0,0.010071225,32.89966930825266,383.0060692791807,0,0,0,3.4e-6,0,0,2.57e-4,0.7244225162449941,8.1380971178574,65.21999133329324,6.131855687721132,17.65713491930336,0,1462.8156226334333,0,0.013137939542886687,0.40239762669174683,0
1822,2.427436226273029,0,0.010071225,32.99992464132955,378.7611713652913,0,0,0,3.43e-6,0,0,2.61e-4,0.7160677519178476,8.186573830051923,64.46791317781359,5.88747161491655,17.601974236771042,0,1456.251710509251,0,0.013671217060336475,0.41084941725932594,0
