"source","variable","sector","year","value","units"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1822,3.51957261927479,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1823,3.42431013565461,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1824,3.38219174366903,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1825,3.45994744331622,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1826,3.42456767105146,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1827,3.44381069347166,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1828,3.6166204107734,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1829,3.53902781087373,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1830,3.54700451154304,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1831,3.42129893236607,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1832,3.36375945304165,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1833,3.40382562090877,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1834,3.57602974742118,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1835,3.46129373985057,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1836,3.49008309799105,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1837,3.48526897966524,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1838,3.54187757814138,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1839,3.51984786101245,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1840,3.5524038045838,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1841,3.55459465962341,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1842,3.53042269282594,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1843,3.41864225493944,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1844,3.37540261126266,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1845,3.46834055911749,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1846,3.42656333247928,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1847,3.48963553574144,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1848,3.62471100896714,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1849,3.55816306372731,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1850,3.58228875498859,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1851,3.42981071384189,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1852,3.34802650900892,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1853,3.38848628,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1854,3.57592376217617,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1855,3.44679150907104,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1856,3.45843087181574,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1857,3.49859711689811,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1858,3.52535227042282,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1859,3.53763286849214,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1860,3.56113291118393,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1861,3.499690829,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1862,3.510983791,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1863,3.39612514520159,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1864,3.36353030982678,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1865,3.49906029774837,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1866,3.437122921,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1867,3.51236152098623,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1868,3.64412664048324,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1869,3.53004379676819,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1870,3.59715289111883,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1871,3.44752986938545,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1872,3.32961655017778,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1873,3.48386573491291,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1874,3.59202303692735,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1875,3.42383749840397,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1876,3.51193404103485,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1877,3.495261954,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1878,3.51569135680386,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1879,3.61509944525189,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1880,3.55966179806414,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1881,3.52825785874257,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1882,3.49937574154274,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1883,3.3603406822929,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1884,3.42582658116847,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1885,3.46757098298651,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1886,3.44113916840985,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1887,3.4918541732698,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1888,3.60353956952062,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1889,3.53380648137653,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1890,3.57239524424091,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1891,3.40153199469745,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1892,3.33351399021854,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1893,3.406062959,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1894,3.58145742195007,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1895,3.47945910862186,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1896,3.41578528818825,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1897,3.47327797821994,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1898,3.42830406103855,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1899,3.56019101881343,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1900,3.51285423015386,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1901,3.40228151633083,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1902,3.37694499973335,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1903,3.2633154757935,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1904,3.422414039,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1905,3.40824064601608,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1906,3.36888691514383,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1907,3.47288590804916,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1908,3.52190758574072,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1909,3.43170969977582,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1910,3.54541707694123,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1911,3.36465638135122,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1912,3.26901213269711,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1913,3.34156282386755,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1914,3.536946648,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1915,3.4021581288282,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1916,3.380959389,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1917,3.40632094410167,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1918,3.47954177112684,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1919,3.56835985643613,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1920,3.53966861873335,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1921,3.38442888223152,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1922,3.28667438282032,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1923,3.5055338856334,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1924,3.31915073531131,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1925,3.30143918534688,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1926,3.26414305865947,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1927,3.30452854845038,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1928,3.31610517839218,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1929,3.40667076811248,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1930,3.60390825920921,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1931,3.33194067163025,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1932,3.42343896344505,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1933,3.3995630585125,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1934,3.54072700508019,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1935,3.48392176392332,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1936,3.60542331347993,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1937,3.4960959720415,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1938,3.3555229193927,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1939,3.49696617897002,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1940,3.33944592188778,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1941,3.32601662664109,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1942,3.45881333104319,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1943,3.36961159728507,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1944,3.45080278313578,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1945,3.41029810282743,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1946,3.30861788987269,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1947,3.28104588566217,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1948,3.374777386,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1949,3.5245378420158,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1950,3.7546616439372,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1951,3.24560187506293,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1952,3.38995626606877,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1953,3.54010751490973,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1954,3.52915456904645,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1955,3.42669769579883,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1956,3.62962269797943,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1957,3.8706912073295,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1958,3.42956796043241,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1959,3.34291606506517,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1960,3.26349011402264,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1961,3.650741262,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1962,3.42667982592874,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1963,3.95189293435638,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1964,3.39833003386493,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1965,3.46944863133177,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1966,3.39517324200981,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1967,3.68624657702245,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1968,3.51211761578986,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1969,3.2505474886152,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1970,3.40985922281368,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1971,3.45832779552483,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1972,4.00875304517153,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1973,3.47096113408631,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1974,3.4366682661115,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1975,3.23598462541532,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1976,3.51769852034527,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1977,3.45966413118348,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1978,3.56624308525282,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1979,3.5463649076141,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1980,3.54039201819664,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1981,3.41365457641396,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1982,4.17184479341153,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1983,3.21191509740349,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1984,3.35169053996788,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1985,3.47076192894736,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1986,3.4326658217711,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1987,3.73727810064683,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1988,3.65792119751425,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1989,3.37027589020941,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1990,3.59898000788378,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1991,5.3531333588493,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1992,3.34288307379262,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1993,3.67819444304815,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1994,4.96840661360519,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1995,4.01813043512997,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1996,3.69600239407469,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1997,6.01790282218332,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1998,6.17464581859219,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",1999,3.948126024,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2000,3.403142414,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2001,3.2800998381869,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2002,4.742939539,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2003,4.69972336381416,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2004,4.1667203262931,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2005,4.21780792332252,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2006,4.40268087584047,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2007,3.99919983477694,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2008,3.65703596257916,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2009,3.38794312368197,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2010,4.06757022968816,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2011,3.39082660150608,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2012,4.20606979068373,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2013,3.42420000399986,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2014,4.24436947357817,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2015,4.89274723970802,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2016,3.66754956845588,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2017,3.70002501883098,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2018,3.71845815148628,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2019,4.79556213439073,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2020,3.95194107499097,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2021,5.3020417577687,"mtnh3/yr"
"BB4CMIP","NH3","Emissions NH3 Biomass Burning",2022,3.19446226546151,"mtnh3/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1750,53.6816221234309,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1751,52.7297419975587,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1752,52.2562095616526,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1753,52.6344924308588,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1754,53.8633766061004,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1755,53.4010926964975,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1756,52.504242189899,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1757,54.8081313836007,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1758,53.9612875414267,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1759,53.9555079225663,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1760,54.5464908,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1761,54.46293037,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1762,53.4896245102928,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1763,53.5750972130702,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1764,51.8691767043541,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1765,54.0490542673835,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1766,53.2610180195564,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1767,53.2787954748518,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1768,55.7429237799856,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1769,54.3108776432523,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1770,54.3121350557657,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1771,52.7092730660177,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1772,51.95200078192,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1773,52.0870513668455,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1774,54.4307423649463,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1775,53.60030506024,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1776,52.3803387906774,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1777,53.8383884002363,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1778,54.6732018355007,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1779,53.3320725516321,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1780,54.3951367940817,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1781,53.9414113072735,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1782,53.2073080542145,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1783,52.7973284814061,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1784,51.8811865815493,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1785,53.1400862745531,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1786,52.5312341283266,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1787,53.3460144273214,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1788,55.6955100656634,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1789,54.1760903617784,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1790,54.3651036755142,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1791,52.72428595,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1792,52.2016077262623,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1793,52.0725953462917,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1794,54.5217250783801,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1795,53.7170707311822,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1796,52.3271837268816,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1797,53.92747292,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1798,54.64578132,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1799,53.9338463265261,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1800,54.4314135711241,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1801,54.0398186971066,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1802,53.6319418333597,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1803,52.6647980865273,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1804,52.5663891346522,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1805,53.4723338001683,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1806,53.3204491425828,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1807,53.7480064888007,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1808,56.077142102049,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1809,54.65012715,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1810,54.8568273979758,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1811,53.6736158484411,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1812,52.6633602522161,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1813,52.9076835270324,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1814,55.2313871451958,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1815,54.5736810834662,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1816,53.8071465129337,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1817,54.566493793876,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1818,55.860317376944,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1819,54.8138950906806,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1820,55.5988634053275,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1821,55.4404009318854,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1822,54.6084584446803,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1823,53.5688399969984,"mtvoc/yr"
"BB4CMIP","VOC","Emissions VOC Biomass Burning",1824,53.80188917,"mtvoc/yr"
